"time_index","y","x01","x02","x03","x04","x05","x06","x07","x08","x09","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25"
11,-0.0344795323929658,-0.00975121624453644,-0.00449820963621072,0.0354644400540773,0.073027863506429,-0.0805320411041546,-0.0199564873779971,-0.0408589818012447,0.00958899653319548,0.0653116892970422,-0.0334990009324069,-0.00131792274975387,-0.0160335916334665,0.0619358749779562,0.0647943665146506,-0.0526244024389012,0.0561896194496994,0.0538983134436967,0.0441441322636035,0.0179667935011137,-0.0589454904941839,-0.000580755986683414,0.0528079722837837,0.0013054219662902,0.00340739540488571,-0.0656567356460663
12,0.00663803827597701,-0.0546170677680251,-0.031421877947305,-0.0160760581706729,-0.0502796912838031,0.0186701944413807,-0.0838417148343094,0.0573733785375144,-0.00576771350436205,-0.0645070558706907,-0.000154742412746727,-0.0543762138280115,0.0186770937627447,0.00541364762091188,-0.0706829689095882,0.0258863129281796,-0.00998400041240013,0.0562543963799426,-0.0401931427144708,-0.0110531154027959,0.00224913805415556,0.0137904803433922,0.0528414545756084,-0.0360585203578601,-0.0756510268733114,-0.000225774171305713
13,0.00432726000011927,0.0377217212287886,0.0643779866152697,-0.0177256065276928,-0.0565170063278257,-0.000271685398900867,-0.0448982252226081,-0.0262669072199908,-0.0205499538857129,0.00789741729241613,0.00336603291461471,0.0405672137263774,0.0411948967111793,-0.041956994366878,-0.00916042922929103,0.00882844866243412,0.0503589802856486,0.0963287790200049,0.00365719458330841,0.0646941905875186,-0.0289297257896849,0.0313814598651292,0.0305667629017161,-0.00612509345230124,-0.0383800188979225,0.0409233166553434
14,0.0317202349206896,0.0447195181882865,0.0406071671771676,0.0504464364070944,0.0142637346078155,0.0491353567170713,0.0108741429454577,0.0325303346408683,0.050976466652605,-0.0335480462647264,0.0248311612110118,0.019942958879027,-0.0147590756280455,0.0846447879057858,-0.0622087856192165,0.0283446043505691,0.0793921309577818,-0.0359259901634404,0.0290152845642757,-0.0509854182427324,-0.0100813005439915,-0.0132355622994785,0.0182669979287223,0.0670400141152952,0.0114455311202481,-0.0366420159844491
15,-0.0644666405755069,0.00377853223325525,-0.00853174111986857,-0.0405271403986631,0.0699913264138691,-0.0533046647408802,-0.0117092662901331,-0.0402055621853602,-0.0298022576054485,0.0691439119793348,-0.0128708551801677,0.0191145067964722,-0.00810912391798638,-0.0158306406608015,0.0177210299775858,-0.0472813446192899,-0.0179844216870476,-0.0171313409233835,0.0042814718057924,0.0677617342366526,-0.0336869186808228,0.00747446962450991,0.0233636196515703,-0.0123694842220168,0.0815307642779032,0.0339859955511295
16,0.0336131484691885,-0.0179434600742778,-0.0244732836496435,-0.0436526122778207,-0.0816413516774833,0.0332241505043496,0.0129802622054488,0.00775668745241962,-0.0213732526954654,-0.0428811619004614,0.0300151913397708,0.0244289987308997,-0.0419474484021519,-0.0645771341598265,-0.0506494598801928,0.0193696601069998,0.0490358809613256,0.0266950255887038,-0.00519743516408792,-0.0942213870142834,0.0612999129152919,0.000406647851755298,-0.0499775009214016,-0.0150759761456274,-0.0810801537797872,0.0294550436593481
17,0.0189052613671047,0.0453864635441754,0.0367674901664528,-0.0275243387147463,-0.0230478094798906,0.0423263306755526,0.0312226688021231,-0.0248918561822849,-0.0436852315813178,-0.026673474619028,0.073504331676345,-0.00866218167871474,-0.0246298230244112,-0.0128593790902437,0.00500684100162805,-0.0157347500850719,0.0488184870084612,-0.00147080132550634,-0.0297812506325387,-0.064702117049398,0.0420153255016281,0.0096927572161507,-0.0347564484132523,-0.0509183092923261,-0.0172067002275619,0.0578771934741225
18,0.0061459089132939,0.0229594067344967,0.006936425474411,-0.0273657479054864,0.00792059789383415,0.0674167860476477,0.00515623669257669,0.0165338413375962,0.0288817579955862,0.0077975638180325,0.0425990187982443,0.0392658364493738,-0.0365381640347484,-0.0181277549602368,0.0286879140408918,0.0623096105061559,0.0246136220939088,0.00737553594978866,-0.0281331978076818,0.0712015015539847,0.035355294223766,-0.0151337647967601,0.00785293891051239,-0.0202968561678015,-0.0288626304321902,0.011708494016971
19,-0.0272460265808602,-0.0531091469498703,-0.034318180211428,0.052601688643588,0.0754472757814457,-0.0304876893737779,-0.0370902507183886,0.118153179635026,0.0830421878964817,0.0118732897247018,0.00085045185314304,-0.0997238747687426,-0.0166446146466993,0.0329887870832916,0.101395649001383,-0.0455748167827493,-0.0332596097086233,0.0493291703037148,0.00453329998977478,-0.0322347413121413,0.0374264821983004,0.000711662106431569,0.024499055722851,0.0895348453728045,0.0261876816229628,-0.00339577459224567
20,0.000889695506884475,-0.0115414386643178,-0.0105528106414369,0.036755387746067,0.00295056406768062,-0.0457259198106878,0.058016899935453,-0.00058836317436454,0.052105323857768,-0.0173664890119003,-0.053491307167617,-0.0487232373805184,0.0387781574597995,-0.0101497315644165,-0.00503583013183171,-0.0505267456772613,-0.0780030448838012,0.0202308107142033,0.0464398483525607,-0.0371140251261238,-0.0409937270601811,-0.0302491929432535,0.0207262292217051,0.0265631344561819,0.0454148363593285,-0.0524261885814998
21,-0.00392766077419695,-0.055760697135939,-0.0689749938105938,-0.0673315298198767,-0.00483354017099621,0.051458162851615,-0.0827512524306764,-0.00975930129879999,0.00816111741740358,0.0208420506858859,-0.0146933556586911,-0.0300931345250455,-0.0427339535218172,0.0132853768216427,0.00763660631364314,0.0160258746145679,-0.0319502596960339,-0.0287152008152117,-0.0172094329075844,0.0102869229632588,-0.0119113696481645,-0.0372296101871019,-0.0338185209498625,-0.051719705744914,-0.0430635164328832,0.0995583802470771
22,-0.0201411786284062,0.050060956437299,0.0532135633396258,-0.000712450142143252,-0.0168736760283687,-0.0603146671819457,0.0524424413913536,0.0444211927875193,0.0155880243232318,-0.0106361987063388,-0.0446518809950407,0.035134451130619,0.0193861905149557,0.0221984121371409,0.00292513080486908,-0.110386666427016,0.0742785283933166,0.00302736330876713,0.0179248704943594,-0.0586737399504114,-0.0270213977989269,0.0705921950779021,-0.0195655231794442,-0.0336921039607784,0.0199654128665072,-0.0616096758631758
23,-0.0150441750080134,0.0151616509395879,0.0127553395791102,-0.00190668074605199,0.0296661451049516,-0.050411031584918,0.0667715486278383,-0.0196673760395863,0.0199763851223821,0.0486230346070297,-0.0804933237530803,-0.0117115154942956,-0.0204608641780012,-0.0135045700380729,0.0143345071812066,0.0131745607584412,0.0226511503360355,0.0080602394951073,-0.0279778087091815,0.00211179218147166,-0.0511077092142021,0.0358879982425518,-0.0158297052441987,-0.062770969318671,-0.0102709020070256,-0.0822421673880461
24,-0.0456331222565718,-0.0465984249034225,-0.0272925617920038,-0.0302921556306183,0.0290284634343904,-0.0194796312660281,0.0359944468173209,0.0325679081211493,-0.0188219194245284,0.0295189387891883,0.038977405789753,-0.0477753039724785,0.0624764680994812,0.0136303796295622,0.0519324739832248,-0.0601664521353343,0.046111593504729,-0.00102155443835899,-0.0776662277245148,-0.0143776383150104,0.00843864868998491,-0.0661241302039069,0.00392345705397731,-0.031425182736969,0.00648934283500853,0.0259109978187329
25,-0.00334496772379662,0.0655454222700855,0.0508065971445241,0.0126200592409913,-0.00887588003694871,-0.00497967325555864,0.0462702463484008,-0.0041204905924621,0.0299719520566227,-0.0125911194994257,-0.0351024445054829,0.0124219141834379,-0.0315091757222038,-0.00624268838130805,0.00682942091847806,-0.0138399284724389,0.00661372000073926,-0.00423998995391021,0.029958770988174,0.00258587405606784,-0.0628908989616983,0.0878981509409934,-0.0365871588152756,0.0175106020761686,-0.0180093838282436,-0.00221555573507666
26,-0.0119606762822572,0.0628026641531322,0.0718976498291665,-0.040620681297803,-0.0513145249370911,-0.0123236694017686,0.0868929178550469,0.0268442267868835,-0.0209488490627038,0.035013627184367,0.00277355620029694,0.0767981573004211,0.0239543182136412,-0.0627080720491988,-0.0372219223920752,-0.0730171072238266,-0.00412787462358543,0.0153050709769029,-0.033547184595315,-0.0615184017569781,0.00659755227687496,0.0159162851080723,0.00283434520807266,-0.0225977854136394,-0.0201126995503974,-0.018392788068885
27,0.0268147044522682,0.035868282445785,0.0360438110972892,0.0816014176273085,-0.0177917236003569,-0.0554038926331943,-0.0313228631403653,0.0507082642995721,0.109841020446987,0.00292845705219449,-0.00193354077993488,0.0617907457437993,-0.0169394714696,0.0824396604763513,0.0402770454568323,0.019838601218579,0.0977991868614188,0.0485338610880457,0.106504675405457,0.0312408974742291,-0.0344626531415081,0.00937450980286323,0.0395838906226472,0.0102729890693451,-0.0281822988711634,-0.0489462350691166
28,-0.00539374525570978,-0.0111562470937,0.0181110346280289,0.0327406530952247,0.00533110721603556,-0.0140693478552121,0.045130152791761,0.0459245239601808,0.0930272482455213,-0.0337807374472717,0.00610740598896225,-0.00995233446247977,-0.0578805902789641,-0.0190798684470057,0.0615709075027873,-0.0326929608220353,0.0101393587123884,0.105524623070823,0.00303311259269733,-0.00872862162772045,-0.00925005924344078,0.00831711402164489,0.0858249453111263,0.0224081498536774,0.00914307439229878,0.0227791943869521
29,0.0115953022710064,-0.00909086342878046,0.0185336017114994,0.0538268540520535,0.00383687019632706,0.00940184583623984,-0.0617983589014936,0.0431534632448379,4.7124567611671e-05,0.0225183534973252,0.0360779613169179,-0.0394686196774917,0.119399091904081,0.00616257272773524,0.0395411078159842,0.0231961415611102,-0.0677434285735796,-0.0603245321302125,0.0704280432884134,0.00881302367150131,0.0617126964958985,0.0275537215194781,0.0754717203933125,0.0767815859368449,0.0551909090435279,-0.0469025356469977
30,-0.00777505882662424,0.058677374134172,0.0690924544572241,0.0421351576731054,0.0105335991776894,-0.0269751947946836,0.111073793208108,0.0201089397724716,0.0114836114937384,0.0124726362312586,0.00890574161223351,0.069291575733625,-0.00151759983544412,-0.0285661394562211,0.00923312145568226,0.00275492688734799,0.0273521161718404,0.0380508937821537,0.0475633453825653,0.0103410133131871,-0.000957889022188362,0.0282142727223013,-0.00775500352655363,0.0725857316397212,-0.0132084523141212,-0.010894767258787
31,-0.0035684001690664,0.0517986669368149,0.0510347426651768,-0.000472031588473481,-0.0142134650123824,-0.040025832540649,0.0270304136583431,-0.0678864559450026,-0.0657329796464126,-0.0440250563067258,-0.0259067813541902,0.0718535258524201,-0.0129584585951362,-0.0069853945128692,-0.0245420917266503,0.040751365485434,0.0444459576635945,0.0109938480801735,0.00115827747385839,0.0218887370576782,-0.0363696503150668,0.0849139327133378,0.0415084030162319,0.0826734242763588,-0.0474314896914064,-0.0185672741493847
32,0.0183951950169798,-0.0786752574745768,-0.101720075601879,0.0332570589852502,-0.0334184101542606,-0.0617485173899178,-0.0483581590705153,-0.0636311466439247,0.0206114651172493,-0.0514992413898286,0.0147596692914937,-0.0244762114241362,-0.0969237734269975,0.0417683905908784,-0.027140519112256,-0.0886175191206461,-0.0251625433747181,-0.054399397058977,0.006575605601415,-0.026014766120738,-0.0418643559025944,-0.0915941750556991,-0.0406578516435154,0.0406687114678978,-0.0670888204810895,0.00636368621935383
33,0.0272760623458752,-0.00602762638961275,-0.0219379617610821,-0.00400673048789685,0.00729313969304364,0.0415414087042485,0.00651931733309668,-0.0544841013720465,-0.0115219452644651,0.0469538546100758,-0.0105794648725603,0.00216009768688409,-0.054688924364341,0.000284943323256738,-0.0178094466314188,0.0454905799326185,-0.0582751370853696,-0.00898589553893321,-0.00669862606985293,0.0327957374935848,0.0552614674045179,-0.0092099305642453,-0.0557437786013273,-0.0212120921061854,-0.016289067681649,0.056046279887389
34,-0.0041327300802134,-0.0252925665630987,-0.0668800522107303,-0.0232284456376392,0.0544678295854251,-0.00526331667214209,-0.109543918447515,-0.0671615634192697,-0.0238351310554252,0.0557206241978529,0.0300009183111101,-0.0545059414119596,-0.0558952742101621,-0.00968603983381568,-0.0147876742271415,0.00599305809147839,0.00195157926620711,-0.0638768816036367,-0.0488730294610699,0.0996386594005095,-0.0680480537167335,0.0195697032231859,-0.0833675049307377,-0.113687274868309,0.022440370929867,-0.0408223391074819
35,-0.0453277099476601,-0.126407345519012,-0.0909268159862609,0.00839071014683251,0.0639290621135575,-0.0417943327609096,-0.0537065940629333,0.0584025789641185,0.0102163147077401,0.0484377035472357,-0.112184502271394,-0.11845381660471,0.0597031113590779,-0.013399961374382,-0.0126981967967198,0.021521135936244,-0.111930939494704,-0.020475867037498,-0.0367947086647343,0.038838142440201,-0.0515936868849412,-0.0840021063745634,0.0763681969326871,0.0152903813031787,0.0722892349325471,-0.00892816865778083
36,0.0243225692414474,0.0262547143276784,0.00487240731964213,-0.0138514774901447,-0.0579358289622441,0.0246122466509249,0.00623519553560187,-0.0554293954544578,-0.0728769824054014,0.000874922681699724,0.0214821374068402,-0.0448175170099162,0.000679084849932304,-0.0217837538575061,0.00163925746774205,0.010160074667727,0.0903380399760122,-0.0136456770444313,0.018087246136908,-0.0282647730783363,0.0355803489726555,-0.0397926753910764,-0.0459019558851106,-0.00893357765607645,-0.0461238942496712,-0.00830617614037722
37,-0.0194693093302895,-0.0332926392268481,-0.00507145050911998,-0.0268841223284491,0.038366483728777,0.0459249756263719,-0.0737833954253177,0.0606987858891686,-0.013714253746417,0.0411462985022467,0.0656109267404412,-0.00701232507526586,0.0627844773579671,0.00589479925470131,0.0447835682495096,0.0890719500857218,-0.06049003117428,0.0720429608082132,-0.0587095375938905,-0.0270898311720218,0.0211367022378122,-0.00157787612883688,-0.00919365622287822,-0.0350037833771754,0.00930946937101437,0.0421086349905138
38,-0.0303139973911908,-0.00730139589885767,0.00790829107132343,-0.0840085628995112,-0.0180333604063856,0.0094568630167533,-0.000225060576298413,0.0541893883388098,-0.0427316735269849,0.00282737282063185,0.0381078700833746,-0.013636398151014,-0.0185645180208998,-0.0382197973764803,-0.0333550083255426,0.0771567767242139,-0.0416809780251766,0.0284530385991689,-0.067459121752744,-0.020232331601536,0.0551253551340795,-0.0159591313186917,0.0255178668709033,-0.0818299004433535,-0.0296566429395772,-0.0321958233489684
39,0.00811652606302602,0.00592302329320605,0.0454631747818866,0.0345838798853757,-0.0414824840859741,0.0217272377163031,-0.0102452204819045,0.10628024435981,0.0370868330946067,-0.0244430112273983,0.117301258158138,-0.0587901729515859,0.0324854053647278,-0.0355784136590818,-0.0521940918746345,-0.0119172153933464,-0.0625521178986587,0.0209310520922525,0.0186343483646498,-0.0219782771901851,0.0841275271084883,0.0192007724617487,0.106297455998266,0.0285047986115105,-0.044975216390556,0.0239975841709897
40,-0.017440147240533,-0.0508883222054053,-0.0405009045168447,0.0448380821263543,0.117951012994424,-0.00768193803290069,-0.0391602310668505,0.00820609570905796,-0.0635058515494671,0.0488920195198801,-0.0477764899724675,-0.0251648972789251,-0.00649429829157869,0.0125577326867376,0.159489976420309,-0.106939087574692,0.0126365169169575,-0.00411429997482649,0.0657704817057354,0.0783191886114751,0.0474467738571817,-0.0188375236911103,0.0317833841498677,0.000888680414542745,0.0503679740576238,-0.0125573504475392
41,-0.0248172571139421,0.0753954909198789,0.0803942603176965,0.0334930337803546,-0.0353500111951262,-0.144089036149587,0.00865758201432986,0.0638616191249162,0.0526631671022931,0.0268882209589791,-0.0961850480189036,0.0907542855121342,0.0254279030436971,0.0731551926817288,-0.0165126027402346,-0.134705756219957,0.0388496077181484,0.0389926321714498,0.0495340281723787,-0.0407992417823105,-0.0972061331998636,0.116544103043028,-0.0246904347040529,-0.00383705407978441,-0.0305731081314686,-0.118809062128648
42,0.0708766237651104,-0.0872347524916197,-0.0656437167693282,0.07175968785092,-0.0660691273309952,0.0995138685814161,-0.0742617849405152,0.0353243492234895,0.00505100920570982,-0.124107473121143,0.0140287082061284,-0.0949146653728594,-0.0128225273041528,-0.00846885099787674,-0.0377837185491769,0.0685317970374842,-0.0671306690428112,-0.00644912521134661,-0.0326655455616877,0.0104246942910553,0.0976432894872368,-0.0781396182156789,0.0619921873243522,0.0170914767016998,-0.0471494915215905,0.082672491369619
43,0.02122171994485,0.00896234844314026,0.017326291420123,0.0152509972058525,-0.0657601122402902,0.0059235290461712,-0.0126095463100177,0.0153832126451233,-0.0170893532970149,-0.0620238652118167,0.00711736233299128,0.0904259842824726,-0.00861250069353946,-0.000805034546425052,-0.0151399679904885,-0.0453312243747977,0.0154190356977036,-0.019038394610694,0.0844698019912382,-0.04920512731337,0.0493717839800051,-0.0139282679455986,0.0070872880005882,-0.0187048181776771,-0.0878829455216274,0.0324820999197052
44,0.00625551338301437,0.0565393157286952,0.0415876105129226,-0.0181320167866135,-0.00809234532610176,-0.0124566087117386,0.0148408391199416,0.00922796862636632,-0.0279347659461841,-0.100279021782048,-0.0287274044981789,2.34470149736155e-07,0.0343426717621972,-0.0517647419877256,-0.0571683574604973,0.0521439452447912,0.052199158313833,-0.0445769274274959,-0.0133675700769988,0.0237117735415728,-0.0227716186146683,0.0923803243032959,0.0312012536748148,-0.0160104052568596,0.0271543741873691,-0.00244419773954767
45,-0.00422066523331592,-0.0271454800492007,-0.0156218084592372,-0.0212543997343051,-0.0349137520102994,0.0163304611587787,-0.039199119012846,0.059899088767466,-0.0352754708050416,-0.0239045599399309,0.0342231572644199,0.0171849617546887,0.0325294859364585,-0.0474264429901464,-0.0524340658451291,-0.00434733422657304,-0.017092585672538,-0.0207392027682945,-0.056523189921238,-0.0226273705638194,0.010445573629967,-0.0201897148368339,0.00333482962837123,0.0118534511433473,-0.0770780440981492,-0.0957289400191294
46,0.0306743150252183,-0.072161754893836,-0.0949482319753604,-0.00300283363799261,-0.0175480123692762,0.0581860338572908,-0.0494517182718324,-0.0821477071672548,-0.048017258908688,0.0343400511512137,0.0270856892541046,-0.0378793767209183,-0.0550360094478399,-0.0216091788360821,0.0122006108884206,0.0290103282504306,-0.045795172422275,-0.132897828057363,-0.0553581200421175,-0.00200146955190193,0.0722820281669119,-0.0263473214569534,-0.0905672613238426,-0.00127880859808682,-0.0206791125370011,-0.028408193148591
47,0.0122079665389336,0.0348129414919019,0.0425161936536828,-0.00711316742600995,0.00996144057207881,0.0469021159558455,0.00542323290131646,0.0717663844489853,-0.0275564183350902,0.0229320783959488,-0.00206030209509545,0.0264588112533547,-0.0319068804851662,-0.00863835625445188,-0.00467987584672013,0.0976429980035958,0.00130656675174887,-0.0536313040755315,-0.056365295452024,-0.035541906719052,0.0256656181365843,0.0628346218095586,0.0166395144056194,0.000613042931562548,-0.0111012757049816,0.0716767460869964
48,-0.0355346136810238,-0.0437907817446802,-0.0403455331353797,-0.106638024145347,-0.0624042104013873,-0.0300551931990759,-0.0349359371668302,-0.03026420094645,-0.0892836811999939,-0.0165543965019001,-0.0334682864346539,0.00153344403442178,-0.0340370809866137,-0.0720733036451829,-0.0497699905552847,0.019785903914872,-0.0332182657829594,0.0444909631772796,-0.0619009350441896,-0.00858565822511232,-0.0359837976508908,-0.00281478976593656,-0.023584659176824,-0.0694176765957654,0.0199046641484322,-0.016184442326159
49,-0.0617768946846062,0.112688861781254,0.126006627448058,-0.0460187079753722,0.0976611997067146,-0.0225178816659258,0.0560795904996643,0.0349596104727255,0.0170495976384897,0.0774300886586924,-0.0222000016518564,0.0317509886885658,0.0375458740451682,-0.0498752275677209,0.0974633063151617,-0.0300556050324978,0.135947974769653,0.0184269232966892,0.0242361751005719,0.0556023501052556,-0.0704505775039572,0.0156940551001652,-0.0598208618069208,-0.0657212803234287,0.0770807301670066,-0.0645050900765009
50,0.0138861357034853,0.00662264459762146,-0.0105460023453313,-0.032225003710754,0.00887319458997762,0.0709501738825289,0.0269096238008509,-0.0162571143461703,-0.0883078528864683,-0.0389923346948653,0.0414560260634192,-0.0824452533701447,-0.0187363752005726,-0.0215705899561629,0.0857412226151334,0.0504297495341693,-0.00678711980990773,-0.0380181055734706,-0.0570991519404503,0.069710120377053,0.0532018184332729,0.0548232846465156,-0.0333246544358018,-0.00462229274740793,0.0271869094513918,0.0845556019153658
51,-0.0112254188166096,0.0543831967732766,0.0870249832565174,0.0325921158714181,0.0433077078670056,0.00963940930076129,-0.00376802561633436,0.0520876508280156,0.0140273890063674,0.0418076925035126,-0.0192247167118886,0.0487940428648716,0.0560511234874942,-0.0125162877089899,-0.0316545724719544,-0.0465283514488271,0.0493155630220227,0.0844785284221411,0.0736746015486663,0.0571679884588041,0.0197782130170434,0.0549406880734936,0.0725638603768264,0.0554766183783894,0.0929444145357165,-0.00452625450710373
52,-0.0204624045977142,-0.0775842358191765,-0.0527615582085537,-0.0142697067018207,-0.0341071697576325,-0.0697823743019444,0.0799812390688437,0.0543491975260864,0.015165525787918,-0.0785173596134198,-0.0618387550362173,-0.0189352943236457,-0.0105513362463541,-0.00733549903712756,-0.00876819172343193,-0.0817785614317779,-0.0202915758826885,0.0255750609331477,-0.0466624712660609,-0.0109695994251844,-0.0207349323587954,-0.0563097578374644,0.0852238014393403,0.0408690731375849,-0.0175903923921123,-0.0373817495034358
53,0.0269733911931443,0.0225140520386424,0.0143002473317255,0.0161994609646418,-0.00586073134709145,0.0376563179435443,-0.0147856835178038,0.0183895085233702,-0.0459024362129454,-0.109758772282942,0.00155158721353073,-0.0488978810702363,-0.0416226796834177,-0.000874294643967838,-0.00146139076358219,0.0323259428620375,0.026671867849978,-0.0809914219932424,0.00246572722142535,-0.00255677217249984,-0.0045358680006087,0.0858422247581017,-0.0807787183017802,-0.0382349089256349,0.00948193907989897,-0.0294066805066048
54,0.0640539986970768,0.0122083542857307,-0.0193456447088837,-0.0711856003713442,-0.17759004424754,0.0319867188790934,0.0297140719356973,-0.0551314378767758,-0.0728191180535982,-0.109983581006198,0.0863721389636887,0.0556914742602374,-0.0325396688687224,-0.0690776879063557,-0.157690160740383,-0.0285976832325853,-0.0178734091129604,-0.0663334690355782,-0.0896115672809253,-0.144739674459302,0.00358523781240413,-0.0960315764688751,-0.0838700467203304,-0.0729552109231091,-0.158526514716418,0.0849992949331644
55,0.0506893361301948,-0.0100370561673661,-0.0279391040907429,0.0940101897831602,-0.0085216760069852,0.0602425245733163,-0.0555497431544763,-0.073857836362171,0.0391295638798152,0.0236533186825371,0.0538582795419156,0.00651571620815944,-0.0744694587422892,0.020934504057364,0.00949697915936824,0.055238874362471,-0.00994001180732492,-0.0527375093643439,0.0524525132415409,0.0745359011966112,0.0984966992327949,-0.024489983392665,-0.0148543851678727,0.070742746389004,-0.0326560800650216,-0.0228859275590962
56,0.0562731228651159,-0.0586726970677784,-0.083469596002106,0.0354523680091046,-0.0872125189127447,-0.00796716590612042,0.00367162038817393,-0.0487435849827677,-0.0102284289524982,-0.0387734031272659,-0.000162777724389773,-0.0795309610071584,-0.0734834468161866,-0.0188403209272799,-0.0891111570819283,0.040226672103783,-0.0814039002527829,-0.0291250691569972,0.0223841889677787,-0.0819463356806997,0.0334894756489029,-0.120645554482622,-0.0257083122245295,0.00725614876989487,-0.0623001036212659,0.0073052141431244
